market_id,snapshot_at_utc,event_id,event_start_time_utc,home_team_name,away_team_name,market_type,total_volume,market_status,in_play,H_selection_id,A_selection_id,D_selection_id,H_back_odds_l1,H_back_size_l1,H_back_odds_l2,H_back_size_l2,H_back_odds_l3,H_back_size_l3,A_back_odds_l1,A_back_size_l1,A_back_odds_l2,A_back_size_l2,A_back_odds_l3,A_back_size_l3,D_back_odds_l1,D_back_size_l1,D_back_odds_l2,D_back_size_l2,D_back_odds_l3,D_back_size_l3
1.253678484,2026-02-07T10:22:55.098206+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,899.18,OPEN,True,21345260,55782889,58805,4,39.39,3.95,81.18,3.9,132.4,2.04,117.65,2.02,128.86,2,105.41,3.5,104.86,3.45,210.89,3.4,67.31
1.253678484,2026-02-07T10:23:55.412588+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,899.18,OPEN,True,21345260,55782889,58805,4,69.88,3.95,46,3.9,105.87,2,73.59,1.99,64.5,1.97,91.47,3.5,56,3.45,200.03,3.4,65.22
1.253678484,2026-02-07T10:24:55.724676+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,899.18,OPEN,True,21345260,55782889,58805,4,98.54,3.95,46,3.9,105.87,2,73.59,1.99,64.5,1.97,91.47,3.5,56,3.45,61.22,3.4,206.83
1.253678484,2026-02-07T10:25:56.020443+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,903.18,OPEN,True,21345260,55782889,58805,4.1,108.8,4,138.27,3.95,46,2.02,111,2,79.24,1.99,195.17,3.5,99.77,3.45,70.08,3.4,206.83
1.253678484,2026-02-07T10:26:56.391647+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,965.99,OPEN,True,21345260,55782889,58805,2.54,26.47,1.26,462.7,1.24,134.49,1.28,32.25,1.15,86.86,1.05,295.63,3.05,11.7,2.44,28.52,2.1,75
1.253678484,2026-02-07T10:27:56.706819+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,965.99,OPEN,True,21345260,55782889,58805,3.25,43.13,1.31,473.51,1.26,500.9,1.29,33.86,1.2,262.28,1.09,678.15,3.25,51.36,2.88,55.77,2.1,75
1.253678484,2026-02-07T10:28:57.033118+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1077.95,OPEN,True,21345260,55782889,58805,10.5,54.12,10,20.74,9.8,21.86,1.37,188,1.36,308.67,1.35,229.96,5.2,17.43,5.1,181.79,5,105.32
1.253678484,2026-02-07T10:29:57.332414+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1172.34,OPEN,True,21345260,55782889,58805,10.5,27.56,10,48.72,9.6,42.82,1.38,156.19,1.37,188,1.36,426.61,5.1,29.5,5,200.02,4.9,46.72
1.253678484,2026-02-07T10:30:57.620203+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1172.34,OPEN,True,21345260,55782889,58805,10.5,27.56,10,46.72,9.6,42.82,1.38,156.19,1.37,188,1.36,426.61,5.2,14.91,5.1,41.69,5,178.31
1.253678484,2026-02-07T10:31:57.924091+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1276.28,OPEN,True,21345260,55782889,58805,10.5,31.43,10,51.12,9.8,11,1.37,201.17,1.36,318.52,1.35,132.08,5.4,30.03,5.2,11.38,5.1,20.85
1.253678484,2026-02-07T10:32:58.213728+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1400.48,OPEN,True,21345260,55782889,58805,10.5,32.86,10,48.72,9.8,19.14,1.35,27.43,1.34,21.69,1.33,368.09,5.2,38.82,5,105.22,4.9,116.48
1.253678484,2026-02-07T10:33:58.530551+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1421.36,OPEN,True,21345260,55782889,58805,11,27.99,10.5,76.49,10,50.05,1.36,197,1.35,229.39,1.34,190.41,5.2,47.79,5.1,35,5,106.95
1.253678484,2026-02-07T10:34:58.821691+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1421.36,OPEN,True,21345260,55782889,58805,11,27.99,10.5,76.49,10,50.05,1.36,197,1.35,229.39,1.34,190.41,5.2,47.79,5.1,35,5,106.95
1.253678484,2026-02-07T10:35:59.115793+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1446.04,OPEN,True,21345260,55782889,58805,11,53.99,10.5,63.28,10,95.11,1.37,15.77,1.36,354.14,1.35,262,5.1,77.71,5,97.01,4.9,182.81
1.253678484,2026-02-07T10:36:59.403738+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1446.04,OPEN,True,21345260,55782889,58805,11,72.42,10.5,52.59,10,82.65,1.37,11.82,1.36,417.67,1.35,202,5.1,101.87,5,42.81,4.9,179.61
1.253678484,2026-02-07T10:37:59.698899+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1576.44,OPEN,True,21345260,55782889,58805,12.5,30.54,12,71.15,11.5,28.7,1.33,229.83,1.32,350.27,1.31,198.21,5.4,49.93,5.3,32.27,5.2,59.58
1.253678484,2026-02-07T10:39:00.082740+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1576.44,OPEN,True,21345260,55782889,58805,12.5,30.54,12,71.15,11.5,28.7,1.33,229.83,1.32,350.27,1.31,198.21,5.4,49.93,5.3,32.27,5.2,59.58
1.253678484,2026-02-07T10:40:00.402235+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1585.48,OPEN,True,21345260,55782889,58805,13,25.03,12.5,45.68,12,61.97,1.31,242.5,1.3,734.39,1.29,243.82,5.3,40.85,5.2,79.56,5.1,103.07
1.253678484,2026-02-07T10:41:00.716355+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1786.63,SUSPENDED,True,21345260,55782889,58805,1.05,110.63,1.04,35.49,1.03,161.91,1.29,10.48,1.1,25.57,1.06,15,2.1,82.12,1.6,95,1.08,24.84
1.253678484,2026-02-07T10:42:01.039052+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1786.63,OPEN,True,21345260,55782889,58805,12.5,37.85,12,31.45,10.5,12.26,1.3,153,1.29,114,1.28,166.13,5.2,140.86,5.1,15,5,16
1.253678484,2026-02-07T10:43:01.481201+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1786.63,OPEN,True,21345260,55782889,58805,12.5,37.85,12,31.45,10.5,12.26,1.3,153,1.29,114,1.28,166.13,5.2,140.86,5.1,15,5,16
1.253678484,2026-02-07T10:44:01.905701+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1844.87,OPEN,True,21345260,55782889,58805,14,17.81,13.5,33.73,13,37.45,1.3,19.47,1.29,238.74,1.28,579.74,5.7,41.76,5.6,35.45,5.5,72.35
1.253678484,2026-02-07T10:45:02.374416+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1883.95,OPEN,True,21345260,55782889,58805,13.5,14,13,28.45,12.5,20.85,1.32,14.14,1.31,237.2,1.3,524.54,5.4,39.67,5.2,15.2,5.1,27.69
1.253678484,2026-02-07T10:46:02.783074+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1883.95,OPEN,True,21345260,55782889,58805,13.5,24,13,44.26,12.5,36.85,1.31,42.8,1.3,438.39,1.29,767.85,5.5,40.31,5.4,27,5.3,35.44
1.253678484,2026-02-07T10:47:03.145620+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1883.95,OPEN,True,21345260,55782889,58805,13.5,14,13,28.45,12.5,20.85,1.32,31.61,1.31,237.2,1.3,508.07,5.4,32.47,5.2,16.84,5.1,27.69
1.253678484,2026-02-07T10:48:03.487313+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1938.91,OPEN,True,21345260,55782889,58805,14.5,10.6,14,21.96,13.5,27,1.3,222.81,1.29,227.07,1.28,182.81,5.4,43.37,5.3,32.44,5.2,50.19
1.253678484,2026-02-07T10:49:03.806534+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1900.26,OPEN,True,21345260,55782889,58805,14,35.92,13.5,58.24,13,34.91,1.31,44.67,1.3,254.22,1.29,639.52,5.4,72.67,5.3,34.44,5.2,33.21
1.253678484,2026-02-07T10:50:04.189739+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,1938.91,OPEN,True,21345260,55782889,58805,15,19.62,14.5,23.45,14,34.72,1.31,36.02,1.3,264.13,1.29,239.07,5.5,46.17,5.3,43.81,5.2,61.3
1.253678484,2026-02-07T10:51:04.616069+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,2045.34,OPEN,True,21345260,55782889,58805,15.5,27.42,15,19.62,14.5,23.45,1.31,51.62,1.3,315.65,1.29,414.61,5.5,41.86,5.4,121.53,5.3,39.59
1.253678484,2026-02-07T10:52:04.990098+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,2043.61,OPEN,True,21345260,55782889,58805,15.5,27.42,15,19.62,14.5,23.45,1.31,52.49,1.3,315.65,1.29,385.9,5.5,41.86,5.4,112.28,5.3,39.59
1.253678484,2026-02-07T10:53:05.422458+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,2043.61,OPEN,True,21345260,55782889,58805,15.5,27.42,15,19.62,14.5,23.45,1.31,52.49,1.3,264.13,1.29,293.95,5.5,41.86,5.4,33.22,5.3,118.37
1.253678484,2026-02-07T10:54:05.819485+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,2045.34,OPEN,True,21345260,55782889,58805,15.5,29.42,15,19.62,14.5,25.45,1.31,51.62,1.3,315.65,1.29,414.61,5.5,41.86,5.4,121.53,5.3,41.59
1.253678484,2026-02-07T10:55:06.162465+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,2068.2,OPEN,True,21345260,55782889,58805,15.5,31.05,15,19.62,14.5,29.45,1.31,51.62,1.3,264.13,1.29,466.53,5.5,41.86,5.4,112.28,5.3,55.02
1.253678484,2026-02-07T10:56:06.488599+00:00,35234590,2026-02-07T10:00:00+00:00,Maritimo U23,Gil Vicente U23,MATCH_ODDS,2066.2,OPEN,True,21345260,55782889,58805,15.5,32.05,15,19.62,14.5,29.45,1.31,51.62,1.3,315.65,1.29,414.61,5.5,41.86,5.4,121.53,5.3,45.59
1.253685159,2026-02-07T03:00:28.291801+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,1532.92,OPEN,False,8692849,35619598,58805,2.04,209.12,2.02,107,2,248.03,3.9,53.72,3.85,122.18,3.8,45.47,3.7,10.67,3.65,51.85,3.6,45.45
1.253685159,2026-02-07T03:01:28.585549+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,1538.03,OPEN,False,8692849,35619598,58805,2.04,116.6,2.02,186.37,2,311.46,3.9,112.97,3.85,65.58,3.8,77.56,3.7,10.57,3.65,51.85,3.6,45.45
1.253685159,2026-02-07T03:02:28.896014+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,1609.04,OPEN,False,8692849,35619598,58805,1.99,29.83,1.98,13.25,1.96,48.2,3.7,44.68,3.65,11.07,1.02,179.26,3.55,27.16,3.5,12.89,3.4,10.44
1.253685159,2026-02-07T03:03:29.203965+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,1755.4,OPEN,False,8692849,35619598,58805,2,22.99,1.99,17.93,1.98,13.25,1.95,18.91,1.02,183.87,1.01,445.42,3.45,12.89,3.35,10.44,3.25,10.44
1.253685159,2026-02-07T03:04:29.483073+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,1780.16,OPEN,True,8692849,35619598,58805,1.96,40,1.95,42,1.94,10.27,4,37.49,3.95,28,3.9,27,3.6,41.57,3.55,34,3.5,33
1.253685159,2026-02-07T03:05:29.773271+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,1779.62,OPEN,True,8692849,35619598,58805,1.96,60.58,1.95,71.11,1.94,59.81,4,48.07,3.95,43.35,3.9,33.82,3.65,11.32,3.55,47.43,3.5,116.7
1.253685159,2026-02-07T03:06:30.099349+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,1788.5,OPEN,True,8692849,35619598,58805,2.04,10.17,2.02,65,2,34,4,20.62,3.95,92.71,3.9,25,3.6,12.43,3.55,29,3.5,43.83
1.253685159,2026-02-07T03:07:30.422860+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,2486.31,OPEN,True,8692849,35619598,58805,2.04,62.97,2.02,107.08,2,61.28,4,10.28,3.95,28.85,3.9,51.78,3.75,301.8,3.65,44.56,3.6,12.42
1.253685159,2026-02-07T03:08:30.706782+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,2549.75,OPEN,True,8692849,35619598,58805,1.96,21.27,1.91,22.74,1.9,220.61,4,50.88,3.95,98.91,3.9,25,3.65,36.78,3.6,12.6,3.55,31
1.253685159,2026-02-07T03:09:30.980972+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,2549.75,OPEN,True,8692849,35619598,58805,2.02,76,2,40,1.99,41,4.1,11.5,4,50.88,3.95,98.91,3.65,36.78,3.55,32,3.5,33
1.253685159,2026-02-07T03:10:31.325931+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4090.6,OPEN,True,8692849,35619598,58805,1.89,74.11,1.88,74.04,1.87,80.47,4.3,82.58,4.2,172.14,4.1,84.68,3.75,65.87,3.7,49.4,3.65,60.28
1.253685159,2026-02-07T03:11:31.625110+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,3534.05,OPEN,True,8692849,35619598,58805,1.93,53,1.91,58,1.9,176.03,4.2,27.53,4.1,25.75,3.75,85.38,3.65,52.35,3.6,66.33,3.55,31
1.253685159,2026-02-07T03:12:31.939427+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4081.22,OPEN,True,8692849,35619598,58805,1.92,20.26,1.9,77.76,1.89,66.31,4.3,72.66,4.2,100.24,4.1,65.37,3.75,12.01,3.7,47.4,3.65,53.09
1.253685159,2026-02-07T03:13:32.274039+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4368.29,OPEN,True,8692849,35619598,58805,1.87,13.73,1.85,255.1,1.83,20.32,3.8,21.79,3.75,82.73,3.65,16.96,3.65,11.76,3.6,83.69,3.2,11.11
1.253685159,2026-02-07T03:14:32.596756+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4358.94,OPEN,True,8692849,35619598,58805,1.92,20.37,1.4,13.92,1.39,10.12,1.01,172.32,,,,,3.75,10.86,3.65,12.4,3.25,14.45
1.253685159,2026-02-07T03:15:32.921334+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4372.83,OPEN,True,8692849,35619598,58805,1.95,75,1.94,78,1.93,78,4.1,99,4,60.41,3.9,73.58,3.75,12.11,3.7,66,3.65,75.66
1.253685159,2026-02-07T03:16:33.304744+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4415.78,OPEN,True,8692849,35619598,58805,1.94,21.1,1.93,92.55,1.92,82,4.2,94.82,4.1,201.51,4,180.17,3.75,84.67,3.7,144.84,3.65,80.11
1.253685159,2026-02-07T03:17:33.623627+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4551.3,OPEN,True,8692849,35619598,58805,1.93,83,1.92,81,1.91,35.96,4.3,17.6,4.2,99,4.1,116.92,3.85,27.56,3.75,71.11,3.7,71.85
1.253685159,2026-02-07T03:18:33.962249+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4462.87,OPEN,True,8692849,35619598,58805,1.91,118.68,1.9,101.87,1.89,104.76,4.2,171.08,4.1,137.42,4,29.9,3.8,27.22,3.75,78.04,3.7,139.82
1.253685159,2026-02-07T03:19:34.305138+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,4468.09,OPEN,True,8692849,35619598,58805,1.84,31.15,1.82,118.83,1.81,91.39,4.3,21.2,4.2,99,4.1,20.56,3.85,22.76,3.75,67.24,3.7,66
1.253685159,2026-02-07T03:20:34.594624+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,5011.7,OPEN,True,8692849,35619598,58805,1.87,19.37,1.86,116.06,1.85,87,4.4,158.22,4.3,101.41,4.2,70.46,3.85,61.29,3.8,126.18,3.75,70.28
1.253685159,2026-02-07T03:21:34.905530+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,5711.47,OPEN,True,8692849,35619598,58805,1.93,12.9,1.91,109.45,1.9,90.32,4.3,21.64,4.2,118.08,4.1,110.35,3.75,11.68,3.7,66,3.65,148.91
1.253685159,2026-02-07T03:22:35.209066+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,5920.25,OPEN,True,8692849,35619598,58805,1.89,80.08,1.88,92.57,1.87,91,4.5,16.89,4.4,64.8,4.3,89,3.75,16.18,3.7,66,3.65,71.57
1.253685159,2026-02-07T03:23:35.520493+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,5843.3,OPEN,True,8692849,35619598,58805,1.89,37.39,1.88,91.91,1.87,103.9,4.4,133.17,4.3,119.98,4.2,159.35,3.9,15.52,3.8,13.28,3.7,72.46
1.253685159,2026-02-07T03:24:35.809425+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,5843.3,OPEN,True,8692849,35619598,58805,1.89,37.39,1.88,91.91,1.87,103.9,4.4,133.17,4.3,119.98,4.2,159.35,3.9,15.52,3.8,13.28,3.7,72.46
1.253685159,2026-02-07T03:25:36.135419+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7010.19,OPEN,True,8692849,35619598,58805,1.93,28.35,1.92,191.05,1.91,82,4.4,108.82,4.3,92.78,4.2,128.25,3.6,115.77,3.55,72.59,3.5,110.31
1.253685159,2026-02-07T03:26:36.454591+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7079.27,OPEN,True,8692849,35619598,58805,1.91,93.03,1.9,211.41,1.89,263.05,4.5,12.58,4.4,81.7,4.3,137.54,3.65,20.59,3.6,112.35,3.55,68.45
1.253685159,2026-02-07T03:27:36.760117+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7083.01,OPEN,True,8692849,35619598,58805,1.92,31.83,1.91,115.28,1.9,118.7,4.6,119.09,4.5,83.3,4.4,89.57,3.6,24.44,3.55,63,3.5,75.48
1.253685159,2026-02-07T03:28:37.097676+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7083.01,OPEN,True,8692849,35619598,58805,1.92,51.2,1.91,115.28,1.9,118.7,4.6,119.09,4.5,83.3,4.4,89.57,3.6,24.44,3.55,63,3.5,75.48
1.253685159,2026-02-07T03:29:37.403847+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7404.76,OPEN,True,8692849,35619598,58805,1.22,83.27,1.21,218.39,1.2,18.67,7.4,17.16,7.2,14.11,1.01,169.98,5.1,15.14,4.4,40.99,3.95,12.08
1.253685159,2026-02-07T03:30:37.711975+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7440.32,OPEN,True,8692849,35619598,58805,1.28,182,1.24,12,1.23,110.27,9,11.56,8.4,16,8.2,17,5.5,15,5.3,10.16,5.1,12
1.253685159,2026-02-07T03:31:38.029339+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7733.52,OPEN,True,8692849,35619598,58805,1.32,29.23,1.31,386.94,1.3,237.6,11.5,19.85,11,34.48,10.5,35.58,5.7,10.67,5.6,38.96,5.5,43.2
1.253685159,2026-02-07T03:32:38.331350+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7767.91,OPEN,True,8692849,35619598,58805,1.32,29.23,1.3,193.41,1.29,24.99,13.5,18.03,12,41.49,11.5,42.78,5.7,38.02,5.6,45.96,5.5,49.93
1.253685159,2026-02-07T03:33:38.634958+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,7760.51,OPEN,True,8692849,35619598,58805,1.32,30.23,1.31,389.7,1.3,362.93,13,16.67,11.5,22.22,11,53.11,5.7,42.99,5.6,14.96,5.5,86.64
1.253685159,2026-02-07T03:34:38.974396+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,8069.18,OPEN,True,8692849,35619598,58805,1.33,28.02,1.32,485.13,1.31,445.63,13,10,12.5,40.76,12,39.52,5.5,24.21,5.4,48.29,5.3,52
1.253685159,2026-02-07T03:35:39.375249+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,8374.8,OPEN,True,8692849,35619598,58805,1.32,401.29,1.31,529.31,1.3,439.78,13,29.25,12.5,46.76,12,39.52,5.4,53.24,5.3,57,5.2,64.88
1.253685159,2026-02-07T03:36:39.685481+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,8388.24,OPEN,True,8692849,35619598,58805,1.32,372.49,1.31,560.33,1.3,211.82,13.5,12.42,13,23.65,12.5,50.76,5.4,43.5,5.3,57,5.2,64.88
1.253685159,2026-02-07T03:37:40.015541+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9356.46,OPEN,True,8692849,35619598,58805,1.34,28.6,1.33,412.95,1.32,442.06,13,18.53,12.5,52.76,12,41.62,5.3,60.05,5.2,104.47,5.1,148.64
1.253685159,2026-02-07T03:38:40.331236+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9415.12,OPEN,True,8692849,35619598,58805,1.35,28.79,1.34,428.76,1.33,815.31,12.5,46.1,12,40.67,11.5,58.73,5.2,75.16,5.1,99.74,5,142.4
1.253685159,2026-02-07T03:39:40.659942+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9425.86,OPEN,True,8692849,35619598,58805,1.34,679.3,1.33,408.76,1.32,821.87,12.5,50.68,12,42.67,11.5,61.92,5.1,102.07,5,74.39,4.9,160.5
1.253685159,2026-02-07T03:40:40.999929+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9425.86,OPEN,True,8692849,35619598,58805,1.35,56.36,1.34,456.08,1.33,1053.92,12.5,46.1,12,42.67,11.5,61.92,5.2,16.16,5.1,99.74,5,159.76
1.253685159,2026-02-07T03:41:41.347052+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9448.56,OPEN,True,8692849,35619598,58805,2.16,11.56,2.14,17.29,2.12,45.01,3.4,12.73,3.35,26.66,2.92,71.28,2.5,10.17,2.4,15.41,2.38,84.62
1.253685159,2026-02-07T03:42:41.825752+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9476.79,OPEN,True,8692849,35619598,58805,2.2,168.16,2.18,23.65,2.16,138.97,4.2,105.81,4.1,32.84,4,59,2.96,12.5,2.94,58.02,2.92,115.72
1.253685159,2026-02-07T03:43:42.135878+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9689.18,OPEN,True,8692849,35619598,58805,2.18,16.7,2.16,39.7,2.14,20.99,4.2,11.81,4.1,19.7,4,13.41,3.05,459.67,2.94,15.76,2.88,59.78
1.253685159,2026-02-07T03:44:42.453742+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,9664.55,OPEN,True,8692849,35619598,58805,2.2,20.18,2.18,135.05,2.16,152.93,4.2,17.81,4.1,19.7,4,13.41,3.05,459.67,2.94,15.76,2.92,53.78
1.253685159,2026-02-07T03:45:42.764873+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,10677.9,OPEN,True,8692849,35619598,58805,2.32,184.38,2.3,135.25,2.28,97,4,142.74,3.95,68,3.9,90.46,2.94,12.58,2.9,67.78,2.88,59.78
1.253685159,2026-02-07T03:46:43.164794+00:00,35214859,2026-02-07T03:00:00+00:00,Mineros de Zacatecas,Club Atletico Morelia,MATCH_ODDS,10679.9,OPEN,True,8692849,35619598,58805,2.36,239.4,2.34,166.44,2.32,138,4,143.05,3.95,79.36,3.9,101.16,2.86,60.03,2.84,55.61,2.82,64.36
