timestamp,marketId,selectionId,price,sizeTraded
1770136545393,1.253535709,58805,4.00,1.68
1770136545393,1.253535709,58805,3.85,3.52
1770136545393,1.253535709,58805,4.40,0.50
1770136545393,1.253535709,58805,4.50,7.40
1770136545393,1.253535709,58805,3.30,15.07
1770136545393,1.253535709,58805,3.35,12.66
1770136545393,1.253535709,58805,3.25,0.53
1770136545393,1.253535709,58805,3.40,44.00
1770136545393,1.253535709,58805,3.45,47.26
1770136545393,1.253535709,58805,3.55,14.30
1770136545393,1.253535709,58805,3.50,14.49
1770136545393,1.253535709,58805,3.60,14.09
1770136545393,1.253535709,58805,4.10,1.40
1770136545393,1.253535709,58805,3.90,1.12
1770136545395,1.253535709,10458115,6.00,47.17
1770136545395,1.253535709,10458115,5.90,19.04
1770136545395,1.253535709,10458115,5.50,5.74
1770136545395,1.253535709,10458115,5.40,76.66
1770136545395,1.253535709,10458115,5.60,72.10
1770136545395,1.253535709,10458115,5.30,206.66
1770136545395,1.253535709,10458115,5.00,262.42
1770136545395,1.253535709,10458115,5.20,234.47
1770136545395,1.253535709,10458115,4.90,13.98
1770136545395,1.253535709,10458115,5.10,26.69
1770136545395,1.253535709,10458115,3.85,1.00
1770136545395,1.253535709,10458115,4.30,16.01
1770136545395,1.253535709,10458115,2.38,27.25
1770136545395,1.253535709,10458115,2.36,82.02
1770136545395,1.253535709,10458115,2.42,24.23
1770136545395,1.253535709,10458115,2.40,68.26
1770136545395,1.253535709,10458115,2.46,21.58
1770136545395,1.253535709,10458115,2.44,32.39
1770136545395,1.253535709,10458115,2.50,8.14
1770136545395,1.253535709,10458115,2.16,30.39
1770136545395,1.253535709,10458115,1.88,255.03
1770136545395,1.253535709,10458115,2.14,30.51
1770136545395,1.253535709,10458115,2.10,34.17
1770136545395,1.253535709,10458115,2.12,34.20
1770136545395,1.253535709,10458115,2.04,58.16
1770136545395,1.253535709,10458115,1.83,42.58
1770136545395,1.253535709,10458115,2.34,81.39
1770136545395,1.253535709,10458115,2.32,53.76
1770136545395,1.253535709,10458115,2.30,49.46
1770136545395,1.253535709,10458115,2.20,3.00
